category_id,name,path,depth,is_leaf,selection_score,rotation_bucket,previous_last_scanned_at,previous_scan_count,products_examined,candidate_count,scan_completed_at,scan_status,scan_error
678504011,Potato Mashers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Potato Mashers & Ricers > Potato Mashers,5,True,40.0,never_scanned,,0,100,3,2026-09-01T21:54:01,success,
678505011,Potato Ricers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Potato Mashers & Ricers > Potato Ricers,5,True,40.0,never_scanned,,0,100,3,2026-09-01T21:54:01,success,
678508011,Digital Scales,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Measuring Tools & Scales > Kitchen Scales > Digital Scales,5,True,40.0,never_scanned,,0,100,5,2026-09-01T21:54:01,success,
678509011,Mechanical Scales,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Measuring Tools & Scales > Kitchen Scales > Mechanical Scales,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
17548248011,Electric Pasta Makers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Pasta & Pizza Tools > Pasta Makers & Accessories > Electric Pasta Makers,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
17548249011,Manual Pasta Makers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Pasta & Pizza Tools > Pasta Makers & Accessories > Manual Pasta Makers,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
289760,Cheese Slicers,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Cheese Slicers",5,True,40.0,never_scanned,,0,100,6,2026-09-01T21:54:01,success,
17548242011,Egg Slicers,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Egg Slicers",5,True,40.0,never_scanned,,0,100,6,2026-09-01T21:54:01,success,
23616035011,Mandolines,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Mandolines",5,True,40.0,never_scanned,,0,100,7,2026-09-01T21:54:01,success,
678514011,Choppers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Choppers & Mincers > Choppers,5,True,40.0,never_scanned,,0,100,3,2026-09-01T21:54:01,success,
678515011,Mincers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Choppers & Mincers > Mincers,5,True,40.0,never_scanned,,0,42,0,2026-09-01T21:54:01,success,
678516011,Garlic Keepers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Garlic Tools > Garlic Keepers,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
678517011,Garlic Peelers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Garlic Tools > Garlic Peelers,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
678518011,Garlic Presses,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Garlic Tools > Garlic Presses,5,True,40.0,never_scanned,,0,100,0,2026-09-01T21:54:01,success,
678519011,Garlic Roasters,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Garlic Tools > Garlic Roasters,5,True,40.0,never_scanned,,0,59,0,2026-09-01T21:54:01,success,
