category_id,name,path,depth,is_leaf,selection_score,rotation_bucket,previous_last_scanned_at,previous_scan_count,products_examined,candidate_count,scan_completed_at,scan_status,scan_error
289733,Cocktail Shakers,Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Tabletop & Serveware > Bar Equipment > Bar & Wine Tools > Cocktail Shakers,6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:37,failed,Sorftime API business error 694: Insufficient request quota
2566775011,Glass Markers & Charms,Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Tabletop & Serveware > Bar Equipment > Bar & Wine Tools > Glass Markers & Charms,6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:38,failed,Sorftime API business error 694: Insufficient request quota
289732,Ice Crushers,Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Tabletop & Serveware > Bar Equipment > Bar & Wine Tools > Ice Crushers,6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:38,failed,Sorftime API business error 694: Insufficient request quota
2566780011,Jiggers,Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Tabletop & Serveware > Bar Equipment > Bar & Wine Tools > Jiggers,6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:38,failed,Sorftime API business error 694: Insufficient request quota
2566781011,Muddlers,Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Tabletop & Serveware > Bar Equipment > Bar & Wine Tools > Muddlers,6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:39,failed,Sorftime API business error 694: Insufficient request quota
2566783011,Rimming Salts & Sugars,Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Tabletop & Serveware > Bar Equipment > Bar & Wine Tools > Rimming Salts & Sugars,6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:39,failed,Sorftime API business error 694: Insufficient request quota
49572011,Seltzer Bottles & Chargers,Home & Kitchen > Kitchen & Dining > Food Service Equipment & Supplies > Tabletop & Serveware > Bar Equipment > Bar & Wine Tools > Seltzer Bottles & Chargers,6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:39,failed,Sorftime API business error 694: Insufficient request quota
3420031,Stringing Machines & Tools,Sports & Outdoors > Sports > Team Sports > Tennis & Racquet Sports > Tennis > Accessories > Stringing Machines & Tools,6,True,41,never_scanned,,0,0,0,2026-08-31T08:33:39,failed,Sorftime API business error 694: Insufficient request quota
203313515011,Kitchen Brushes,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Kitchen Brushes,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:40,failed,Sorftime API business error 694: Insufficient request quota
85975011,Toilet Brushes & Holders,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Toilet Brushes & Holders,5,True,40,never_scanned,,0,0,0,2026-08-31T08:33:40,failed,Sorftime API business error 694: Insufficient request quota
